Agent ID,Net monthly income,Initial Reserve,Shock Rate,Mean Shock Size distribution,Ruin Probability
AUN1972859293,216,623,23.968772793961477,607.2811853533642,0.10816676144241122
UQY1973952317,768,638,1296.701906445426,212.27067319265126,0.5617566830985601
ZBY1974409403,47,51,52.93069120919803,30.634187054210532,0.6764658720947975
CZQ1975193610,956,672,292.97058316952115,286.50592989411126,0.13065633306342728
AJG1976147538,901,830,325.02496681885555,614.5666261160931,0.26710548822775115
VIP1977355006,930,145,864.3539104930628,34.71324014611545,0.22250296526644175
EXJ1978999541,917,818,135.71789208273583,545.1556957889758,0.09863590197835637
HOD1979945979,342,336,841.4576824201744,76.88508607111528,0.5630007861500652
THE1980979335,365,580,338.0848310810351,518.3703887643438,0.8278373421011037
WBB1981548512,213,450,550.6779084361405,94.57934757049459,0.5433777496231061
WQI1982861822,576,298,492.79581942548185,264.2713237947709,0.7587143663782915
ZGU1983492752,105,672,3.6026650229983836,487.3328477672075,0.024882327171330987
ZCS1984666555,816,189,553.1260158568019,148.35197185623537,0.5320659244821809
GAC1985518079,573,422,175.03191795618514,118.84390965601847,0.08602548094135176
BUN1986935649,187,48,88.79731557877071,27.498499402265526,0.2720357541628353
QNG1987461696,836,715,2101.043474083723,254.44064816344022,0.8943535038067199
BEL1988750648,151,903,166.3467933797912,223.81613102203607,0.27304933299734446
WTC1989989813,950,28,2113.7007178618514,1.2629383808095311,0.10035615647114249
XUW1990497227,750,206,458.9434384408997,134.90049202859666,0.4007229492490183
IUL1991009155,998,802,3022.6106502942653,212.02283327041422,0.8006817549671904
DPI1992334701,955,708,70.30402247480126,673.9028898744816,0.07007141112131965
NTX1993916445,999,681,2425.380593327802,54.95225983981114,0.1959083085655181
MFX1994922586,423,3,23.08552422750848,1.8628179628804458,0.03388820268992476
XBC1995264712,322,538,907.720112258102,81.17900856287122,0.4253608878390801
KJX1996771107,403,807,2017.033415572875,113.34874728903476,0.702993382639216
UTF1997797026,738,362,804.4539501779193,150.4760703719245,0.45311005262073556
BKP1998445182,416,849,144.37034900163815,415.1638484599575,0.1697057332580957
BNT1999571058,290,75,309.4987624092919,14.609634457593321,0.20789258776447261
ATY2000563983,535,868,77.33096686822635,729.9749020393234,0.12155920789921981
DPK2001978086,236,22,452.94237046507845,8.104677539961799,0.7070400340534241
HGM2002673480,388,115,605.0955280165317,24.122666538702486,0.32712948557603994
BQR2003676346,981,718,1417.6967488297284,49.47882520163372,0.09958851837314342
AHN2004019205,887,264,266.9421068127506,108.92211561501296,0.12416683330247325
JXU2005885991,924,289,3863.337062638803,24.974212853448034,0.3613138383100263
SSI2006239691,481,982,1061.9364909557632,173.63581535676926,0.3903743653204889
CUW2007819621,287,570,1454.025089716352,60.62350967936942,0.5388355284581287
IOT2008240812,24,215,132.58050572595582,24.65667178765962,0.6335259719238022
RJD2009761053,413,908,141.06178956797302,544.1372573073145,0.2046830841441115
JMQ2010114580,606,348,840.5478699235492,223.09234699106182,0.8891914051988844
UGB2011098530,680,924,179.58310699437942,790.9467207677492,0.2260642182048769
SNC2012274991,635,836,607.8276185687056,586.6558836058216,0.6717131610056254
JMR2013080073,859,127,228.1285965389126,73.98955580531081,0.15472242512721357
JTZ2014855312,690,478,49.544614436491635,151.48966727501036,0.022756343327429485
IDW2015136119,533,53,213.31675401800533,26.306752594593153,0.19865025566332795
PDZ2016785547,964,576,215.57146316346387,489.22492904219297,0.1899329576015505
RNW2017733545,329,833,492.36192918607196,337.3056916727001,0.6059924799491091
PRS2018586186,729,871,253.85961956877347,363.8498292402653,0.14546888733146068
AUZ2019505497,370,347,58.157282950549195,244.43325050121638,0.11072181409706139
XJZ2020078221,463,865,59.52622279552638,460.85309418791763,0.06849734443785238
BLR2021410609,406,395,482.4786140924887,44.577909991784736,0.13411416244918628
JHM2022247713,929,528,893.5024107077546,108.0596721134205,0.1968383597824941
GQC2023764438,373,367,339.72621850261885,359.9636815731176,0.8933319234947226
UEY2024640291,948,795,604.2906680106755,659.7531928847051,0.5289954324900811
LHK2025862650,57,882,5.944983211559327,828.6727491538035,0.0979919159326108
IRC2026160832,142,85,143.35212052145607,67.0852122751953,0.7967528943894997
FXV2027063068,356,0,0.7697008839928998,324.56899395973164,0.7017444987850888
BBH2028959945,370,610,110.41979749278593,496.87486416872895,0.24308738095155769
MQB2029754078,971,102,7001.9894423370515,11.078256290209255,0.7832014052982496
DHG2030174745,557,48,1174.4589154110954,17.64672770064066,0.7751853933217148
ILH2031862659,126,437,112.98340961262294,312.17928428138964,0.6405702653107354
IME2032083694,60,131,12.92859986919977,101.99513631599693,0.16776772341399626
VBD2033908993,61,743,41.387321342542364,310.65323790994165,0.2836772804862877
EQS2034058464,340,609,752.9981845393097,232.1578512954352,0.8442694897711278
OPR2035699541,554,639,368.04587580214996,400.91133020109703,0.41681147111311023
LND2036557826,198,340,166.2860262154447,291.227278833758,0.7193557178075299
JQN2037829532,375,245,382.96522638518064,205.29741427880236,0.8557471644688301
BPV2038987879,377,684,664.9056782848302,203.6315425113744,0.5250584364624987
FOI2039183875,4,751,10.184073523328342,151.19619750570135,0.5125809560072356
XCX2040740930,90,70,1353.4019124299296,1.0203516554685166,0.2191977590257357
BNU2041617177,282,482,175.99191477069004,476.7528783609062,0.6172909268059634
TJJ2042621449,85,39,77.80338540774731,36.61003943236531,0.8592413296377512
XJJ2043292903,192,723,240.65358046497104,408.48511758161527,0.7081561643662864
NIC2044674166,60,117,1.9898579361389226,81.2313434298918,0.023025474841480986
CXA2045403538,362,592,382.48400094952245,470.61526394274887,0.8399414339477478
TPD2046137375,865,912,15531.365199250675,42.47873323995012,0.836315686988153
OHI2047706496,314,609,85.5703907618956,346.28280469829133,0.15495568025351136
OXV2048925098,305,432,148.2241575076826,318.3441357996968,0.35812303678219004
CCP2049415939,236,480,219.85153793879732,219.2643164356339,0.4255437604473272
QEF2050030108,87,351,304.28156959481805,88.88411167179628,0.8856730199932953
VGI2051633725,868,365,141.1758645264279,105.65591362845078,0.047080566090607075
SIX2052167845,772,725,142.018486730473,647.5813391131951,0.1643175304908866
REE2053904678,872,322,170.9517500309806,249.74611186508133,0.15205472849866342
UOS2054257751,607,606,1032.3370472779905,141.32731559976827,0.39663068297255194
JZC2055696119,480,232,38.35499703087169,79.24395750430398,0.02729347840150953
GSP2056856393,298,645,181.4330619795868,97.61213109154573,0.09213915941049877
OKD2057103817,287,619,14.101598883971889,536.6323917310347,0.04259638022626989
EMZ2058106227,192,358,506.4225225216316,84.00439076217019,0.618914622216467
LPK2059255963,138,253,108.61866354336763,239.0125392453984,0.743576289824766
PTY2060494428,474,626,85.64072058750875,519.075223396093,0.14981591030979458
XIJ2061457902,572,802,1302.3075800435292,177.35817890061904,0.503494107312559
FIR2062666369,116,709,117.81881191791443,588.3837182663385,0.8428903097853325
TPV2063713824,777,925,2845.7973657258663,123.91986449248873,0.49066169109719393
LDO2064386299,753,441,815.3764069271267,101.39027910880218,0.24895502337460026
LCR2065837222,133,526,31.9287053762477,486.07183971012415,0.22184231341369465
QOA2066195333,550,825,694.0513352411751,272.97747158530314,0.41754353420284207
NGI2067124941,672,49,231.0367700275324,42.07889126633577,0.2952432921681839
JUL2068160290,677,194,252.44959784037522,106.1392002771362,0.20401405857453347
XRY2069304234,909,525,702.1833297933882,319.7342659884844,0.4704532904622324
IYC2070341309,347,558,2421.4861626067627,68.31010775431805,0.8542859982298766
TER2071276271,871,558,264.86300614424147,455.6763665976888,0.24832786498843515
AUP2072142737,273,167,336.0117974374201,82.2713465905536,0.6063508816540301
ZLX2073303314,800,995,605.4924564147916,312.4604397709904,0.23767894373038068
VCQ2074540526,90,244,64.24124344888783,109.112642900362,0.31919543970463193
CRB2075843763,876,558,1247.4195048330669,353.7814295933336,0.902836810613678
NZI2076977139,335,943,378.38156626388474,570.9204649084271,0.6838314674479856
VGE2077582766,285,217,3981.2565146982174,11.9472142182205,0.7690989479955621
PNN2078592497,72,513,71.33616019714236,452.0610630139757,0.8730858893777192
NCK2079999080,876,939,335.1214650252291,571.3927719468063,0.2327915917054969
XDJ2080595149,153,367,315.5261253872618,155.774874974062,0.8753369082162546
HQU2081782208,530,711,566.3188057703034,518.2917807667583,0.7789145830331832
XQV2082740874,333,951,695.9184225184348,355.21067898677717,0.7805839131945197
KWW2083635160,424,897,575.7090129177269,530.829749048623,0.8035260902488046
IKW2084408046,516,279,1347.0121711928145,68.4283302709422,0.6402558537506657
TWW2085319400,314,266,459.8102101268583,144.1254421218853,0.793428832750951
ULA2086390517,903,513,2184.0675917553426,188.82465539324423,0.8902657383526762
KVA2087877573,43,773,8.335386390005613,477.81475948467477,0.11982221616632159
QCP2088744535,119,552,565.0469619390661,34.19979956127359,0.29418604373740487
HQN2089393163,983,153,927.567295761245,145.23151719685518,0.8956974824672352
USO2090132133,574,870,5843.8982084501085,33.77071884905278,0.395195328968024
YET2091305046,845,464,633.6474977931326,382.2803815787623,0.617810159260321
XQV2092159329,204,62,208.37568487968554,40.251671939511596,0.6631459288384052
QZU2093660213,42,645,185.42804217984371,75.20402936655363,0.5147632310622189
ZNJ2094555094,467,259,1886.7218016178679,45.573196193851565,0.7108872275044702
WQC2095066656,221,396,948.020608956582,90.73880903481451,0.9829318181495939
YOK2096941693,577,790,125.51153156438424,552.1509746005755,0.15203324589624564
GQN2097825513,55,731,48.56668420874385,306.7109374115381,0.3704995209708735
ZRV2098293977,97,62,1.7455223074833381,40.604616176707665,0.011785211726511813
MPP2099990571,752,631,1125.65958597753,73.78561135370299,0.17503768235051642
YXI2100982492,616,970,457.9428722907116,624.5191680499266,0.4786351948342968
QRK2101169110,484,445,1077.2473257214783,180.511263915079,0.9028474153362561
SCU2102702176,966,768,2774.947181923705,129.632946857012,0.48487720594662653
CEB2103071969,628,163,698.1428228630738,40.86977622412428,0.27873999592524973
WAX2104415000,339,167,421.7054373252703,109.9171835361298,0.8187637813340685
GAD2105246534,731,746,144.44153225317248,225.63694232997332,0.05976488501018118
VWZ2106385235,295,280,164.20033893075927,147.236017979048,0.2926901217309328
UCF2107870797,819,725,333.31400364536233,646.9951426643064,0.3631889879845772
MJU2108410471,593,39,4597.936029953559,4.897308208911759,0.9736459490440917
VXE2109604507,949,822,18750.76050239187,38.52183722510606,0.9259506663693727
WDD2110396927,938,599,41.239945862176086,275.78035972510605,0.020241922580482075
UIM2111751908,407,626,893.848569685722,98.18348420195203,0.34445591494169725
QDB2112626325,402,25,448.809129939866,21.92863742479475,0.9792808640187975
YFP2113429827,914,551,265.49734717222606,120.31874809919543,0.06343014379151433
NJD2114528105,198,119,332.5839900113412,65.97468851134614,0.9312505366632243
KIJ2115583565,108,151,75.03421627796554,100.74532608739656,0.4635360918957492
WMF2116829723,208,644,180.07228137603656,578.8262904608072,0.7781188085560942
UEU2117874859,215,202,195.02354241422395,163.83597275733607,0.7357096887408696
DKA2118138105,142,105,78.70734591622816,92.37070275650053,0.487609178697584
TND2119599157,532,323,28.446780677822456,186.17951331387846,0.030821293453895726
BWN2120983989,269,21,97.67539988638661,20.600731341704474,0.3562019245446986
KGB2121157737,963,220,3234.7578476522585,31.06159918681624,0.4742601327772248
YZF2122287329,7,508,533.4045709322504,6.241719381883211,0.9362659304760758
YRU2123610628,295,289,571.4239801900121,120.0147029659189,0.8044018444678603
XQH2124908878,377,237,444.53540352150793,175.25559521445942,0.8719439136203178
IFI2125836861,732,647,942.7963905379163,414.2289390567737,0.8245993458650619
YNN2126887044,942,154,17.292237753312588,92.17717594315916,0.01098760334352189
EPV2127710878,28,950,41.519019584236496,402.0565076871803,0.6275560908508936
XER2128018128,325,300,881.5538603078875,38.73634409571033,0.350237678685006
GNJ2129963698,244,962,147.75244840425322,902.2812507035842,0.5679521145355747
LKN2130645166,813,419,8835.745925613528,20.514298417573944,0.532102524489865
HAM2131291692,746,220,514.4018361763851,45.66788797220764,0.14313700601511736
ITD2132274597,175,421,96.02675016974328,167.81875177776132,0.2187321255617407
SGN2133847217,179,212,778.5073010407248,17.828027743186716,0.36574390643057486
UML2134012905,932,80,656.9100481145189,46.8724487042395,0.41296918634049473
HTY2135605921,497,578,2328.1212787927543,119.6159675738243,0.9694167753650084
OSY2136360374,82,238,262.6398604848668,47.00869052118109,0.6326273785642181
YBW2137775027,886,203,1336.0123719449248,52.018260954198915,0.3863994940556959
ENE2138153307,279,814,1020.953779842291,125.21707708772092,0.5629126846208916
FVF2139110057,857,82,254.7009983185224,78.06521120966637,0.28293945455002323
OJM2140267575,569,624,1321.155862447229,240.65777282806565,0.8954824799898957
HMD2141521251,370,723,1394.3452811243435,101.1224337934682,0.5270815609724169
TSH2142941834,185,861,133.39600143518814,712.4637986913655,0.5966652347223718
MRL2143619843,565,248,243.92185708423543,135.52370572833078,0.23592059649009334
CUH2144707462,114,869,79.36463473425405,538.4564519518453,0.43137302030424796
KJG2145737769,975,912,0.5550779973182027,810.1670038073933,0.0005057421029764919
GAI2146474160,274,888,461.29438846606337,438.90978753476736,0.8321275647424718
YPP2147203939,210,115,46.30434971310043,74.63600033402287,0.1431044083086408
EDE2148068184,851,122,780.5466034654017,95.65268524735136,0.7191286873896211
EIC2149869573,191,836,155.1279918597063,357.8377684362232,0.3476455724659304
XGW2150872212,40,992,40.50438577631744,825.7649712545581,0.8429209414381125
WDR2151835660,161,49,1175.0371093427068,6.1001562834510406,0.9085955134801699
PXL2152359874,774,121,14.686176753579714,56.648908865683374,0.008883292635646689
DAE2153462842,674,756,634.7951837413348,654.1928662327065,0.8150002369225452
SJJ2154211916,486,572,461.67442651644234,329.70442001288205,0.5475556815641586
THU2155625581,528,665,470.01594309227977,351.23096302941667,0.4701644803243362
VWS2156222813,622,413,577.7012429185099,361.6928748678313,0.8133974734548213
AUA2157772749,378,796,804.1976003796702,255.96680827370056,0.6841346048714243
XMU2158976859,677,995,5081.927051482798,101.44691249600565,0.7653419370157425
YGS2159605907,65,52,161.6306290326643,19.721043485392407,0.9430546342380182
JSY2160013419,527,989,497.58212185856576,459.3603658012443,0.43854219087977253
CJN2161727686,505,811,248.10420325391325,582.831070829629,0.35307306334878147
FZN2162005917,723,635,179.92926886636855,151.5610793138614,0.059398774113853636
KFU2163013982,61,809,1.3976976287823972,405.8345959045997,0.01149433731937266
NPT2164415156,78,54,116.01432575222037,34.07759938064956,0.9386252885565862
MFA2165901745,983,908,71307.7980853927,4.169507564952565,0.33310597733849323
PKL2166138464,172,851,268.59995727034953,297.51724101768366,0.5459590510790459
BKU2167836971,131,356,74.5906780357878,343.42880574861397,0.5492878351018521
YUF2168373661,502,701,135.35923967607133,599.2546629707481,0.23050353664389756
FSX2169286712,201,349,3032.1563647746693,18.62673790601741,0.8051316753869661
HLI2170429639,163,672,861.8121705382257,74.79215971909795,0.5884530520263426
SBV2171201636,237,804,361.1619986400226,331.89835053083146,0.6290754645708267
VZK2172722904,419,347,202.21735266943907,313.105935310783,0.43547800336766684
EVT2173158832,738,941,1843.9484450428806,335.7433486658366,0.8914771313828325
OZX2174099587,897,60,156.63590833910948,52.83567851053437,0.15377117235620064
UJJ2175112493,103,397,7.966410855505696,315.6932887021222,0.06150356905252696
UUL2176530680,164,867,115.85797736795492,597.1364096454885,0.486560164249366
ZXH2177446772,57,729,7.878897160641952,407.70385930784755,0.07730505088641892
CZT2178126906,122,180,176.8253613983192,97.55789761458917,0.7855514800983584
DWF2179437699,555,263,3781.8579989986006,35.97409247477748,0.9320652853934339
ZCY2180081246,919,606,1947.9951641863954,200.49029071420372,0.701282633903248
ITA2181560279,832,64,1441.6846932926526,23.219938165655826,0.6286776861596282
TGB2182419118,487,526,806.6545777261671,83.6768542547666,0.2634985576874508
ABH2183251668,770,793,248.2328750797561,449.6500446366667,0.18279740482452045
WTV2184380475,389,421,740.7650695982601,209.98164703751425,0.9497955619323653
SHM2185114909,980,285,10.963620218869032,247.74714942212879,0.00972504710551958
FVP2186575824,120,934,59.320619018635966,564.3472431098834,0.29869225377176056
UXK2187958390,16,161,327.5111925008311,7.6086906586753305,0.9673646548884672
NJI2188157870,727,483,657.874430780619,377.26466217124056,0.7068179873029564
LYV2189716414,114,689,48.336427672621305,668.1974565193128,0.41120207302822914
KJM2190447876,153,601,74.80179485767506,589.3668608070194,0.47943731056081473
LOV2191895861,295,384,397.3618156505529,191.1077781498554,0.6703648809195762
URX2192929181,875,26,1010.2678366767767,10.1267903409854,0.44970420089083946
GPC2193074118,614,148,121.0383418492629,98.91453584609148,0.13175071973325547
ZQN2194370127,227,5,218.15460930753403,4.99966316104957,0.9609687784740437
JIR2195917776,97,583,253.40381407157187,185.95684077876544,0.8332686018998633
XOO2196952592,366,467,1850.75892633078,65.95843026058613,0.7142038682647407
PYM2197073147,710,819,2147.190105243765,186.50768747428518,0.6886919140426863
FKL2198088914,430,676,907.0875466525613,10.760390739372347,0.03357856211916954
JZW2199364049,65,381,7.5147561188580365,208.99643719629793,0.06341842338947745
QDH2200287823,5,990,3.999940797713548,916.1592520131746,0.7403197513798435
DBH2201408404,834,214,1131.8922567708787,77.87878465153413,0.4939061460016934
VEW2202959291,820,8,2139.344394467978,2.2821010938895183,0.7442378327472228
ZTX2203121733,315,405,1332.5340393340862,58.6287379656812,0.6123832178911924
JAX2204179720,612,472,3029.20892614863,82.8486720312433,0.868803093623998
EEO2205733187,666,128,567.0184703202706,48.71124918450141,0.3239979588962265
EBD2206386776,200,313,898.162384734095,58.21622080719123,0.835265490581366
MAV2207582168,660,525,775.1144405563412,326.9582974186262,0.7313999936187366
NQG2208479536,281,817,347.05105598479014,561.0777504482936,0.848180025798102
EVK2209252012,165,671,160.09317545905859,534.0504726212471,0.7722335367145055
WHL2210526535,399,527,704.9446901167905,285.22785689270165,0.9562324368316514
JXG2211604293,455,269,130.68576933763367,250.45689149318127,0.2674222929915326
DND2212494737,814,802,1018.7154868456046,550.6981751463613,0.8593454318736505
UAW2213055461,667,959,476.25023687203253,648.9254503562012,0.4831539904361133
LDR2214535453,355,132,283.9021249324131,122.08763364430709,0.7396700516344163
HAV2215684739,384,709,387.100613857945,512.9137281043345,0.729273988471714
NSB2216330732,200,974,293.0768600534929,549.739688351053,0.8270840950139239
MTU2217900251,528,425,513.3415975093653,317.1505385099181,0.725519447814781
DQT2218490302,499,150,624.8927080200348,38.4892374882353,0.3213312470761469
YOR2219074174,513,849,2992.7251964698908,94.52896288111708,0.649541161854185
QQN2220457111,665,772,795.5389751664785,602.5120265083198,0.9336588883359438
NAW2221940947,738,969,685.994510469486,894.5465392968732,0.8581109451494031
BMI2222761695,90,95,195.5315341511373,42.38375142640593,0.9692818642673222
NMF2223275756,76,116,27.016710451723213,109.35908316357428,0.33513188351817214
TOX2224641499,735,506,37.76559213988025,458.36732435996424,0.04654489909393833
EAM2225600268,441,581,228.97952601723122,552.0043347747613,0.49331511053419463
RGV2226352279,39,369,32.273410849592,338.5053158176194,0.7591356495137881
SOM2227946278,23,102,6.025642307667064,84.82763759148641,0.21787766493210126
AEP2228947866,214,710,360.81972569290673,248.19948627125711,0.5894120741971526
DIH2229564667,880,590,4671.5462505328815,103.78783065511335,0.9338398519796541
CKE2230703274,945,211,1478.96774456518,119.22413427997405,0.8843183077498904
AGA2231823952,552,410,142.02509311113025,198.32599440059587,0.12445770511268171
MZT2232664019,325,510,400.24439048848456,398.2683115265262,0.9617173912386869
BIB2233834614,174,234,515.5624997340833,71.42948518325721,0.9044691014785037
RZQ2234889012,548,580,703.2949709794544,311.76331975480633,0.689848901709712
OLT2235378051,230,862,135.96953879362235,426.4224992695592,0.2924466385398251
KXF2236453980,812,788,3317.8396253971314,135.3732639860527,0.7019497816262911
BGM2237698672,881,526,412.3303236847646,408.27503775471746,0.36327578509948544
ROD2238803111,644,852,2056.98726271288,183.04792990141146,0.6862319939075822
YPQ2239707192,115,581,142.19282108216248,380.0049485167071,0.8087102545053131
CXZ2240482419,543,255,114.46116621571339,237.92336408858856,0.19667775772610863
XMO2241215430,54,466,50.65343625391982,445.44811211510336,0.896657031928601
XJD2242412280,705,97,482.31674896574333,32.79283216806826,0.23128657162655453
KTU2243637554,980,462,962.464156796174,229.50009301365193,0.48786468218709256
XTF2244584184,991,637,764.8786051663486,461.3176350861746,0.5589583952010034
NKD2245474016,598,108,370.5707446044322,66.81267259272177,0.3833584453068414
KIU2246099251,58,500,21.68627482550674,174.8991207291737,0.13079001375421873
NMJ2247830858,996,537,2435.211290359571,199.79754610280617,0.9096894842978815
FMD2248312615,93,497,47.180595053262294,408.6445405142176,0.4171284175315926
GOZ2249308612,52,981,24.939353619711476,819.5697404196052,0.40068100784795097
KKI2250145172,336,546,84.15415461930569,533.2556740467809,0.24461277061178088
YDQ2251379304,290,987,3.002079662528521,719.465719819019,0.0075460063772320165
WFM2252370888,916,298,936.3429024166279,104.51246118294263,0.358501733693113
DXG2253373388,201,709,60767.09964100138,1.813076511016951,0.7731118806652647
FMV2254803659,765,981,1412.9403199353678,524.3773436957484,0.9872730797150154
REK2255736234,726,63,1065.386419757058,27.77203834954364,0.6469008812492023
LDE2256467664,769,852,2095.477692472121,271.3016002413843,0.8676997308220079
TCE2257781277,771,57,719.3507403493762,5.458855954808468,0.08935381419783084
GHA2258838254,161,366,475.3992558050601,25.979909157296646,0.2095989797247716
URY2259033687,125,299,258.28197419214985,136.6240433113763,0.9441478964167509
TBN2260653311,645,324,269.6743947793507,294.5140262704883,0.3800502047493718
VLV2261217940,417,568,515.4675176189593,400.68908514683665,0.8720159424192409
DXB2262977787,655,454,2685.002610216407,62.38129407832589,0.5632509581631714
AXC2263955770,436,61,8208.940508725984,3.051033774657456,0.94171133803116
OFQ2264398705,646,242,463.94875684460214,204.59710000328081,0.6071857981765274
RQY2265125929,513,987,186.99807564470643,955.124480359836,0.35274640468081064
BRL2266813698,326,718,903.4038491036013,197.73147976611904,0.7631601923785515
TSF2267770701,775,226,2517.595152678142,21.200147012178242,0.30472958808977413
BAR2268041344,402,954,417.9646974784381,748.2630712733812,0.8154915887519055
NDG2269237850,276,893,89.44133856267594,406.88102395123457,0.1476539892316675
CDK2270205702,686,606,879.2490270526698,450.16127895605183,0.9521015946917946
FKC2271733300,821,163,746.3096375229217,65.37085527452585,0.3645628875790765
AVJ2272590032,196,336,15.403704447193013,270.92154206054346,0.06336849128824074
ULA2273569185,200,942,310.5047572368852,305.5624994676443,0.5036019624092184
TCQ2274414940,826,15,740.3963066869634,9.454789616566217,0.5649952633258981
JVH2275237066,176,22,117.7409472865152,20.43159525967888,0.6212901292482605
KXV2276042143,415,568,367.2194990874335,150.67336315387053,0.23472847846251188
GQE2277592232,417,899,626.089644066009,456.12282587192703,0.761767745404665
IYC2278535502,525,774,586.8939223504126,410.72586756382304,0.5932140160583443
FZX2279218240,782,223,1002.231612281918,83.19090695115942,0.4781149679495804
NDG2280842895,124,454,83.92012310693684,320.52154475965847,0.4777996215478205
PVC2281677531,819,363,214.67293280620854,138.66004410014008,0.10012397814312046
WAO2282881417,822,563,1494.4799839157222,270.71346841772663,0.8742180185370634
LYI2283143205,930,749,1436.2330135771642,119.75577611569794,0.24692019355401618
SWK2284592514,955,667,406.7337794254033,543.3046311319412,0.3469160906451786
VNJ2285566713,490,433,555.0915983548689,342.36278481224787,0.8957095981460842
FLI2286996957,674,345,189.8415071765708,161.9361143575483,0.13220743996884055
WVA2287139813,985,46,808.1291506992867,19.546632474399164,0.3486251048458904
HGI2288136395,352,486,207.55912191196936,115.72574855483826,0.14040833539473196
EXN2289438148,325,980,274.6207409855504,702.8461173080542,0.6060160801694032
WRL2290928315,406,306,101.09214096856958,156.57834410450525,0.1274094468176522
AGU2291690440,588,300,358.35552398662713,254.384644656037,0.5167808539108055
KHF2292726261,978,65,4695.800822402619,8.644242120672468,0.6385345172141125
QMA2293425268,809,817,75.48840521738542,130.89936916832343,0.014950207688713912
CZD2294094029,938,996,859.083540103438,744.5637937495169,0.6846602826735312
QOM2295383795,843,875,10222.50868509181,70.53745684283354,0.9775560280632498
QQR2296906420,367,480,508.39340246147526,212.23497350172357,0.6125048836277378
OAV2297544709,599,524,8035.342643184396,17.742076709087033,0.4542037797065584
ASR2298309888,666,966,714.0450132646614,897.9629795907865,0.9966270426841097
VFQ2299656873,488,336,4518.287566176654,29.28402658060793,0.8069480214843593
MAF2300786312,838,527,794.6655600192751,382.9557368990458,0.6890937923162912
XHZ2301147138,809,324,2306.620648801925,90.03125323510548,0.7922749765356156
EFR2302667922,740,629,78.83850915887871,261.0670102397259,0.04421891006287482
PQY2303713709,153,475,141.40766952372906,326.4457631832234,0.6351831385983456
HNM2304582110,49,484,54.65654028785115,312.0356263262364,0.7191258130184183
YGH2305441487,62,26,110.16517333611495,12.134984843701039,0.8293130947502809
ODZ2306189964,191,782,21.323769555665713,736.4062815462187,0.10513355369529233
TWG2307863807,934,277,931.8695375750536,201.95002749240956,0.7273984752998287
LYN2308704068,118,663,548.3692667022881,50.6328449479727,0.3549031885774784
BMC2309607210,217,432,171.96467977067758,291.5151741650229,0.5347575692693023
ZWX2310423991,200,497,569.373490006839,155.76502629570808,0.892238195603565
ZLB2311329979,28,225,121.71528819342905,48.150156123314794,0.930255576048867
TRW2312836984,708,963,934.5525278931955,551.8940426620179,0.7564842281637889
MVH2313379764,93,941,39.23793398883623,543.7971153977923,0.24382063598891746
OUD2314198081,512,575,260.3116819147878,445.9671143246043,0.39432897285503465
CPQ2315214670,143,300,261.90529852438897,47.55560019256794,0.29032782435759896
SRJ2316791744,926,870,455.33591662735915,787.6728327741021,0.4451921890142553
CRV2317897739,391,915,723.5882440252922,385.78777651930153,0.7802649777871598
FWC2318216586,760,200,1808.8320409175124,19.96621251411097,0.23760213770586922
COV2319415852,983,709,864.736834054421,319.0623426599253,0.39587653014896496
GUC2320735517,778,32,718.9473458133282,21.16854709780703,0.6113058624153597
WEN2321461744,425,158,19.669330374120218,77.69025916222212,0.02275674421910301
TGR2322962022,841,597,79.68673800327792,562.795382183029,0.08932360607929402
UTL2323854591,955,301,7364.4345606978295,37.837519030030215,0.9693758426042905
UHN2324263194,869,418,1358.067036654041,257.8829153980375,0.9641569166514817
KIZ2325493455,475,770,7195.2398168247955,36.80079152919175,0.7239658797033742
IHJ2326505565,386,28,109.37441336262852,4.087001170084604,0.041359488840708725
VJQ2327755823,481,462,147.7898278755884,211.52804808544278,0.14067776285609335
SMW2328584262,453,404,2951.179130588692,54.99499582348255,0.8868275520789562
MDO2329480010,101,110,98.18521252224203,75.26873838348409,0.6651914558472926
UHU2330966335,194,599,165.36306559506127,262.3679491755983,0.37335394376853315
YNV2331868088,401,279,60.060371763574345,116.45420387025976,0.06251649351423305
UXV2332126066,629,918,973.4805590505638,173.89889306463536,0.2931775921922536
CTE2333039396,338,528,61.69461624460786,236.1047119319744,0.08162088486297991
NRB2334525001,212,439,383.0201187451635,238.25189387449493,0.980522507017118
ROI2335286274,548,506,1385.1357263129612,164.91088414097706,0.8237787328752952
RLW2336338764,416,97,192.2948572348892,87.49850119754579,0.41696847234458884
REU2337394498,430,999,858.8084380737669,497.5201485201695,0.9946562880574419
RMJ2338049559,722,57,563.714121662773,44.78917452530017,0.6135075612948979
VAQ2339748320,26,96,18.699643959079932,84.06548525068183,0.6298055462480111
SDR2340502367,270,4,252.82115435587008,2.67501449687612,0.62620393798047
FMZ2341622084,142,220,24.80799046277353,180.9280355330942,0.14367672791143893
TUB2342017554,100,273,48.78129638692205,253.75859788277228,0.45343125912268445
QKI2343601383,932,925,2033.2303039564733,206.16109663411626,0.48622316340724286
KBS2344252877,802,442,586.2858424931137,152.0341623133888,0.2514513403697768
VDI2345495767,250,682,405.6237086954655,225.18343507112138,0.5357169505591367
JUQ2346397427,247,999,7.66799238686012,620.2081796082205,0.0192733283871086
OOA2347156552,422,222,32.23054077013711,83.74119449844389,0.028809871305901513
